movieId,title,genres,imdbId
7143,"Last Samurai, The (2003)","['Action', 'Adventure', 'Drama', 'War']",325710
7147,Big Fish (2003),"['Drama', 'Fantasy', 'Romance']",319061
7149,Something's Gotta Give (2003),"['Comedy', 'Drama', 'Romance']",337741
7150,Stuck on You (2003),['Comedy'],338466
7151,Girl with a Pearl Earring (2003),"['Drama', 'Romance']",335119
7153,"Lord of the Rings: The Return of the King, The (2003)","['Action', 'Adventure', 'Drama', 'Fantasy']",167260
7154,Mona Lisa Smile (2003),"['Drama', 'Romance']",304415
7155,Calendar Girls (2003),['Comedy'],337909
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)","['Documentary', 'War']",317910
7157,"Hebrew Hammer, The (2003)",['Comedy'],317640
7158,House of Sand and Fog (2003),['Drama'],315983
7160,Monster (2003),"['Crime', 'Drama']",340855
7161,Cheaper by the Dozen (2003),"['Children', 'Comedy']",349205
7162,Cold Mountain (2003),"['Drama', 'Romance', 'War']",159365
7163,Paycheck (2003),"['Action', 'Sci-Fi', 'Thriller']",338337
7164,Peter Pan (2003),"['Action', 'Adventure', 'Children', 'Fantasy']",316396
7165,"Company, The (2003)","['Drama', 'Musical']",335013
7167,Japanese Story (2003),['Drama'],304229
7169,Chasing Liberty (2004),"['Comedy', 'Romance']",360139
7171,Aileen: Life and Death of a Serial Killer (2003),['Documentary'],364930
7173,Along Came Polly (2004),"['Comedy', 'Romance']",343135
7174,Teacher's Pet (2004),"['Animation', 'Children']",350194
7175,Torque (2004),"['Action', 'Crime']",329691
7177,Osama (2003),['Drama'],368913
7178,"Great Gatsby, The (1974)",['Drama'],71577
7179,Wuthering Heights (1992),"['Drama', 'Romance']",104181
7181,Ship of Fools (1965),['Drama'],59712
7185,Real Men (1987),"['Comedy', 'Sci-Fi']",93828
7186,Once Upon a Crime... (1992),"['Comedy', 'Mystery']",101625
7188,Buster (1988),"['Comedy', 'Crime']",94819
7190,Jane Eyre (1970),['Drama'],65911
7193,"Adventures of Ford Fairlane, The (1990)","['Action', 'Comedy']",98987
7194,Bonjour tristesse (1958),['Drama'],51429
7195,"Enforcer, The (1951)","['Crime', 'Drama', 'Film-Noir']",43503
7198,"Pick-up Artist, The (1987)","['Comedy', 'Romance']",93737
7199,Melvin Goes to Dinner (2003),"['Comedy', 'Drama']",323633
7201,Crime Spree (2003),"['Comedy', 'Crime']",310924
7202,Beyond Re-Animator (2003),['Horror'],222812
7205,"Wind and the Lion, The (1975)",['Adventure'],73906
7206,Mon Oncle (My Uncle) (1958),['Comedy'],50706
7208,Dr. Jekyll and Mr. Hyde (1941),"['Drama', 'Horror']",33553
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",['Comedy'],46487
7210,My Darling Clementine (1946),['Western'],38762
7212,I Was a Male War Bride (1949),"['Comedy', 'Romance']",41498
7215,To Have and Have Not (1944),"['Adventure', 'Drama', 'Romance', 'Thriller', 'War']",37382
7216,High Sierra (1941),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",33717
7217,Dark Passage (1947),"['Crime', 'Drama', 'Film-Noir', 'Romance', 'Thriller']",39302
7218,"Ox-Bow Incident, The (1943)","['Drama', 'Western']",36244
7219,They Drive by Night (1940),['Drama'],33149
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),"['Comedy', 'Drama']",28346
7223,D.O.A. (1950),"['Drama', 'Film-Noir', 'Mystery']",42369
7225,Pumping Iron (1977),['Documentary'],76578
7227,"Trouble with Angels, The (1966)",['Comedy'],61122
7228,Cool World (1992),"['Animation', 'Comedy', 'Fantasy']",104009
7229,Money for Nothing (1993),"['Comedy', 'Crime']",107594
7234,"Strada, La (1954)",['Drama'],47528
7235,Ichi the Killer (Koroshiya 1) (2001),"['Action', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']",296042
7236,"Boy and His Dog, A (1975)",['Sci-Fi'],72730
7238,Ashes and Diamonds (Popiól i diament) (1958),"['Drama', 'War']",52080
7239,Marooned (1969),"['Drama', 'Sci-Fi']",64639
7241,Kanal (1957),"['Drama', 'War']",50585
7243,Intolerance: Love's Struggle Throughout the Ages (1916),['Drama'],6864
7247,Chitty Chitty Bang Bang (1968),"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Musical']",62803
7249,Plaza Suite (1971),['Comedy'],67589
7250,"Out of Towners, The (1970)",['Comedy'],66193
7251,Where the Day Takes You (1992),['Drama'],105810
7252,"Three Stooges in Orbit, The (1962)","['Comedy', 'Sci-Fi']",56580
7254,The Butterfly Effect (2004),"['Drama', 'Sci-Fi', 'Thriller']",289879
7255,Win a Date with Tad Hamilton! (2004),"['Comedy', 'Romance']",335559
7256,Touching the Void (2003),"['Adventure', 'Documentary']",379557
7257,"Big Bounce, The (2004)","['Comedy', 'Crime', 'Thriller']",315824
7258,"Perfect Score, The (2004)","['Comedy', 'Crime']",314498
7259,You Got Served (2004),"['Drama', 'Musical']",365957
7260,Latter Days (2003),"['Comedy', 'Drama', 'Romance']",345551
7261,Barbershop 2: Back in Business (2004),['Comedy'],337579
7262,Catch That Kid (2004),"['Action', 'Adventure', 'Children', 'Comedy', 'Crime']",337917
7263,Miracle (2004),['Drama'],349825
7265,"Dreamers, The (2003)",['Drama'],309987
7266,"Lost Skeleton of Cadavra, The (2002)","['Comedy', 'Horror', 'Sci-Fi']",307109
7270,Sleep with Me (1994),"['Comedy', 'Drama', 'Romance']",111218
7272,Super Fly (Superfly) (1972),"['Action', 'Crime', 'Drama']",69332
7283,Swing Shift (1984),['Drama'],88213
7284,Trespass (1992),"['Action', 'Crime', 'Thriller']",105636
7285,Thirteen (2003),['Drama'],328538
7286,Simple Men (1992),"['Comedy', 'Drama']",105411
7292,Best Defense (1984),"['Comedy', 'War']",86955
7293,50 First Dates (2004),"['Comedy', 'Romance']",343660
7294,Welcome to Mooseport (2004),['Comedy'],361925
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),"['Comedy', 'Drama']",323872
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),['Drama'],329388
7300,Vanishing Point (1971),"['Action', 'Drama']",67927
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),['Drama'],42619
7302,"Thief of Bagdad, The (1924)","['Action', 'Adventure', 'Fantasy']",15400
7303,"Diary of Anne Frank, The (1959)","['Drama', 'War']",52738
7304,Allegro non troppo (1977),"['Animation', 'Comedy', 'Fantasy', 'Musical']",74121
7305,Black Widow (1987),"['Crime', 'Drama', 'Mystery', 'Thriller']",90738
7307,Flesh & Blood (1985),"['Action', 'Adventure', 'Drama', 'War']",89153
7308,King Solomon's Mines (1985),"['Adventure', 'Comedy']",89421
7310,Raw Deal (1986),['Action'],91828
7311,"Goodbye, Mr. Chips (1939)","['Drama', 'Romance']",31385
7313,Fire Birds (1990),"['Action', 'Adventure']",99575
7315,Against the Ropes (2004),"['Comedy', 'Drama']",312329
7316,Confessions of a Teenage Drama Queen (2004),['Comedy'],361467
7317,EuroTrip (2004),"['Adventure', 'Comedy']",356150
7318,"Passion of the Christ, The (2004)",['Drama'],335345
7319,Club Dread (2004),"['Comedy', 'Horror']",331953
7320,Dirty Dancing: Havana Nights (2004),['Romance'],338096
7321,Twisted (2004),['Thriller'],315297
7323,"Good bye, Lenin! (2003)","['Comedy', 'Drama']",301357
7324,Hidalgo (2004),"['Adventure', 'Drama']",317648
7325,Starsky & Hutch (2004),"['Action', 'Comedy', 'Crime', 'Thriller']",335438
7326,"Reckoning, The (2004)","['Crime', 'Drama']",258816
7327,Persona (1966),['Drama'],60827
7333,"Corbeau, Le (Raven, The) (1943)","['Crime', 'Drama', 'Thriller']",35753
7334,"Front, The (1976)","['Comedy', 'Drama']",74554
7335,Pickup on South Street (1953),['Film-Noir'],46187
7338,Richard III (1955),"['Drama', 'War']",49674
7340,Just One of the Guys (1985),['Comedy'],89393
7341,The Chase (1966),"['Crime', 'Drama', 'Thriller']",60232
7345,Agent Cody Banks 2: Destination London (2004),"['Action', 'Adventure', 'Children', 'Comedy']",358349
7346,"Girl Next Door, The (2004)","['Comedy', 'Romance']",265208
7347,Secret Window (2004),"['Mystery', 'Thriller']",363988
7348,Spartan (2004),['Thriller'],360009
7349,Broken Wings (Knafayim Shvurot) (2002),['Drama'],317842
7352,Wilbur Wants to Kill Himself (2002),"['Comedy', 'Drama', 'Romance']",329767
7353,Clifford (1994),['Comedy'],109447
7354,Mad Dog and Glory (1993),"['Comedy', 'Drama', 'Romance']",107473
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),"['Adventure', 'Animation', 'Comedy']",118172
7360,Dawn of the Dead (2004),"['Action', 'Drama', 'Horror', 'Thriller']",363547
7361,Eternal Sunshine of the Spotless Mind (2004),"['Drama', 'Romance', 'Sci-Fi']",338013
7362,Taking Lives (2004),"['Crime', 'Drama', 'Thriller']",364045
7364,Intermission (2003),"['Comedy', 'Crime', 'Drama']",332658
7365,Noi the Albino (Nói albinói) (2003),['Drama'],351461
7366,Jersey Girl (2004),"['Comedy', 'Drama', 'Romance']",300051
7367,"Ladykillers, The (2004)","['Comedy', 'Crime']",335245
7369,Scooby-Doo 2: Monsters Unleashed (2004),"['Action', 'Adventure', 'Children', 'Comedy', 'Mystery']",331632
7371,Dogville (2003),"['Drama', 'Mystery', 'Thriller']",276919
7372,Ned Kelly (2003),['Drama'],277941
7373,Hellboy (2004),"['Action', 'Adventure', 'Fantasy', 'Horror']",167190
7374,Home on the Range (2004),"['Animation', 'Children', 'Comedy', 'Musical', 'Western']",299172
7375,"Prince & Me, The (2004)","['Comedy', 'Romance']",337697
7376,Walking Tall (2004),['Action'],351977
7377,"United States of Leland, The (2003)","['Crime', 'Drama']",301976
7378,Johnson Family Vacation (2004),['Comedy'],359517
7379,"Alamo, The (2004)","['Drama', 'War', 'Western']",318974
7380,Ella Enchanted (2004),"['Comedy', 'Fantasy', 'Romance']",327679
7381,"Whole Ten Yards, The (2004)","['Action', 'Comedy', 'Crime']",327247
7382,I'm Not Scared (Io non ho paura) (2003),"['Drama', 'Mystery', 'Thriller']",326977
7383,Shade (2003),"['Crime', 'Drama', 'Thriller']",323939
7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),['Drama'],336264
7386,"Ten Commandments, The (1956)","['Adventure', 'Drama']",49833
7387,Dawn of the Dead (1978),"['Action', 'Drama', 'Horror']",77402
7389,One Million Years B.C. (1966),"['Adventure', 'Fantasy']",60782
7391,"Mother, Jugs & Speed (1976)",['Comedy'],74923
7392,Bandolero! (1968),['Western'],62708
7394,Those Magnificent Men in Their Flying Machines (1965),"['Action', 'Adventure', 'Comedy']",59797
7395,Cheaper by the Dozen (1950),"['Comedy', 'Drama']",42327
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),['Drama'],70644
7405,Road to Bali (1952),"['Comedy', 'Musical']",45094
7406,"Flying Deuces, The (1939)",['Comedy'],31322
7410,"Osterman Weekend, The (1983)","['Action', 'Thriller']",86058
7414,Going in Style (1979),"['Comedy', 'Drama']",79219
7415,"Late Show, The (1977)","['Comedy', 'Crime', 'Drama', 'Mystery']",76301
7416,"Sunshine Boys, The (1975)",['Comedy'],73766
7417,Jersey Girl (1992),"['Comedy', 'Romance']",104550
7419,After Hours (1985),"['Comedy', 'Thriller']",88680
7437,Connie and Carla (2004),['Comedy'],345074
7438,Kill Bill: Vol. 2 (2004),"['Action', 'Drama', 'Thriller']",378194
7439,"Punisher, The (2004)","['Action', 'Crime', 'Thriller']",330793
7440,Paper Clips (2004),['Documentary'],380615
7444,13 Going on 30 (2004),"['Comedy', 'Fantasy', 'Romance']",337563
7445,Man on Fire (2004),"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",328107
7448,Envy (2004),['Comedy'],326856
7449,Godsend (2004),"['Drama', 'Horror', 'Thriller']",335121
7450,Laws of Attraction (2004),"['Comedy', 'Romance']",323033
7451,Mean Girls (2004),['Comedy'],377092
7453,New York Minute (2004),"['Action', 'Adventure', 'Comedy']",363282
7454,Van Helsing (2004),"['Action', 'Adventure', 'Fantasy', 'Horror']",338526
7456,Valentin (Valentín) (2002),['Drama'],296915
7458,Troy (2004),"['Action', 'Adventure', 'Drama', 'War']",332452
7459,Carandiru (2003),"['Crime', 'Drama']",293007
7460,Coffee and Cigarettes (2003),"['Comedy', 'Drama']",379217
7474,"Boys in the Band, The (1970)",['Drama'],65488
7475,Raid (2003),"['Action', 'Crime', 'Drama', 'Thriller']",330802
7478,Swimming to Cambodia (1987),['Drama'],94089
7481,Enemy Mine (1985),"['Adventure', 'Drama', 'Sci-Fi']",89092
7482,Enter the Dragon (1973),"['Action', 'Crime']",70034
7484,Gimme Shelter (1970),['Documentary'],65780
7485,Good Morning (Ohayô) (1959),['Comedy'],53134
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),"['Drama', 'Romance']",118845
7487,Henry & June (1990),['Drama'],99762
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)","['Comedy', 'Drama']",100557
7492,Martin (1977),"['Drama', 'Horror']",77914
7493,"Three Faces of Eve, The (1957)",['Drama'],51077
7502,Band of Brothers (2001),"['Action', 'Drama', 'War']",185906
7505,"Kingdom, The (Riget) (1994)","['Drama', 'Horror', 'Mystery']",108906
7523,Desperate Hours (1990),"['Crime', 'Drama', 'Thriller']",99409
7541,100 Girls (2000),"['Comedy', 'Romance']",214388
7560,Fail-Safe (1964),"['Drama', 'Thriller', 'War']",58083
7562,Dobermann (1997),"['Action', 'Crime']",118996
7564,Kwaidan (Kaidan) (1964),['Horror'],58279
7566,28 Up (1985),['Documentary'],88650
7569,You Only Live Twice (1967),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",62512
7570,Octopussy (1983),"['Action', 'Adventure', 'Thriller']",86034
7571,"Blue Gardenia, The (1953)","['Crime', 'Drama', 'Film-Noir', 'Thriller']",45564
7572,Wit (2001),['Drama'],243664
7573,Never Say Never Again (1983),"['Action', 'Adventure', 'Thriller']",86006
7577,"Magic Flute, The (Trollflöjten) (1975)","['Comedy', 'Fantasy', 'Musical', 'Romance']",73822
7578,Midnight (1939),"['Comedy', 'Romance']",31647
7579,Pride and Prejudice (1940),"['Comedy', 'Drama', 'Romance']",32943
7580,"Man in the Gray Flannel Suit, The (1956)",['Drama'],49474
7581,"Fountainhead, The (1949)",['Drama'],41386
7584,Woman of the Year (1942),"['Comedy', 'Romance']",35567
7585,Summertime (1955),"['Drama', 'Romance']",48673
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),"['Drama', 'Thriller', 'War']",76734
7587,"Samouraï, Le (Godson, The) (1967)","['Crime', 'Drama', 'Thriller']",62229
7613,White Palace (1990),['Drama'],103251
7614,Oklahoma! (1955),"['Musical', 'Romance', 'Western']",48445
7615,Desert Hearts (1985),['Drama'],89015
7616,Body Double (1984),"['Mystery', 'Thriller']",86984
7617,Rooster Cogburn (1975),"['Comedy', 'Western']",73636
7618,Chaplin (1992),['Drama'],103939
7619,"Miracle Worker, The (1962)",['Drama'],56241
7620,Monster in a Box (1992),"['Comedy', 'Drama']",102467
7624,School Ties (1992),['Drama'],105327
7626,Switch (1991),"['Comedy', 'Crime', 'Fantasy']",103016
7636,Raising Cain (1992),"['Horror', 'Thriller']",105217
7637,Irma Vep (1996),"['Comedy', 'Drama']",116650
7638,Buck Privates (1941),"['Comedy', 'Musical']",33436
7646,Rose Red (2002),"['Horror', 'Mystery', 'Thriller']",259153
7647,Noises Off... (1992),['Comedy'],105017
7649,Babylon 5: In the Beginning (1998),"['Adventure', 'Sci-Fi']",120711
7650,"Witchfinder General (Conquerer Worm, The) (1968)",['Horror'],63285
7657,Versus (2000),"['Action', 'Comedy', 'Fantasy', 'Horror']",275773
7669,Pride and Prejudice (1995),"['Drama', 'Romance']",112130
7675,"Canterville Ghost, The (1944)","['Comedy', 'Fantasy']",36696
7698,"China Syndrome, The (1979)","['Drama', 'Thriller']",78966
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)","['Action', 'Adventure', 'Drama', 'Thriller']",46268
7701,Look Who's Talking Too (1990),"['Comedy', 'Romance']",100050
7702,"Bells of St. Mary's, The (1945)",['Drama'],37536
7704,"Delta Force, The (1986)",['Action'],90927
7705,Pat and Mike (1952),"['Comedy', 'Romance']",45012
7706,Animal Crackers (1930),"['Comedy', 'Musical']",20640
7707,"He Said, She Said (1991)","['Comedy', 'Drama', 'Romance']",102011
7708,Bedazzled (1967),"['Comedy', 'Fantasy']",61391
7713,Cat People (1942),"['Drama', 'Horror', 'Romance', 'Thriller']",34587
7714,Camelot (1967),"['Drama', 'Musical', 'Romance']",61439
7716,"Lonely Guy, The (1984)",['Comedy'],87635
7720,"Four Musketeers, The (1974)","['Action', 'Adventure', 'Comedy', 'Romance']",73012
7725,On Deadly Ground (1994),"['Action', 'Adventure', 'Thriller']",110725
7728,"Postman Always Rings Twice, The (1946)","['Crime', 'Drama', 'Film-Noir', 'Thriller']",38854
7730,Matinee (1993),"['Comedy', 'Drama']",107529
7742,Baxter (1989),"['Drama', 'Horror']",94713
7743,Explorers (1985),"['Adventure', 'Children', 'Sci-Fi']",89114
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",['Drama'],107617
7748,Pierrot le fou (1965),"['Crime', 'Drama']",59592
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),['Drama'],62480
7753,Tuesdays with Morrie (1999),['Drama'],207805
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),"['Action', 'Drama', 'War']",29850
7757,Jason and the Argonauts (1963),"['Action', 'Adventure', 'Fantasy']",57197
7759,Nostalghia (1983),['Drama'],86022
7762,"Tinker, Tailor, Soldier, Spy (1979)","['Drama', 'Thriller']",80297
7763,Winter Sleepers (Winterschläfer) (2000),"['Drama', 'Romance']",120522
7766,Throne of Blood (Kumonosu jô) (1957),"['Action', 'Drama', 'Thriller', 'War']",50613
7767,"Best of Youth, The (La meglio gioventù) (2003)",['Drama'],346336
7769,Legend of the Village Warriors (Bangrajan) (2000),"['Action', 'Drama', 'War']",284880
7771,Zorba the Greek (Alexis Zorbas) (1964),"['Adventure', 'Drama']",57831
7773,"Bang, Bang, You're Dead (2002)",['Drama'],288439
7775,"Thin Blue Lie, The (2000)",['Drama'],223384
7781,Twister (1990),['Comedy'],96321
7782,Sniper (1993),"['Action', 'Drama']",108171
7786,Genghis Blues (1999),['Documentary'],187859
7787,To Hell and Back (1955),"['Action', 'Drama', 'War']",48729
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)","['Animation', 'Children', 'Comedy']",80461
7791,Internal Affairs (1990),"['Crime', 'Thriller']",99850
7792,"Parallax View, The (1974)",['Thriller'],71970
7802,"Warriors, The (1979)","['Action', 'Adventure', 'Crime', 'Thriller']",80120
7809,Ambush (Rukajärven tie) (1999),"['Drama', 'Romance', 'War']",162625
7810,Babylon 5: A Call to Arms (1999),"['Adventure', 'Sci-Fi']",146455
7811,Babylon 5: The River of Souls (1998),"['Drama', 'Sci-Fi']",146247
7812,Babylon 5: Thirdspace (1998),"['Drama', 'Sci-Fi']",121804
7815,True Stories (1986),"['Comedy', 'Musical']",92117
7817,Zardoz (1974),"['Fantasy', 'Sci-Fi']",70948
7820,"Virgin Spring, The (Jungfrukällan) (1960)","['Crime', 'Drama']",53976
7826,"Secret Life of Walter Mitty, The (1947)","['Comedy', 'Romance', 'Thriller']",39808
7827,Cypher (2002),"['Action', 'Sci-Fi', 'Thriller']",284978
7831,Another Thin Man (1939),"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']",31047
7832,"Thin Man Goes Home, The (1945)","['Comedy', 'Crime', 'Mystery']",37365
7833,Shadow of the Thin Man (1941),"['Comedy', 'Crime', 'Mystery']",34172
7834,After the Thin Man (1936),"['Comedy', 'Crime', 'Mystery', 'Romance']",27260
7835,Song of the Thin Man (1947),"['Comedy', 'Crime', 'Drama', 'Musical', 'Mystery', 'Romance']",39853
7836,Woodstock (1970),"['Documentary', 'Musical']",66580
7840,Gunga Din (1939),"['Adventure', 'Comedy', 'War']",31398
7841,Children of Dune (2003),"['Fantasy', 'Sci-Fi']",287839
7842,Dune (2000),"['Drama', 'Fantasy', 'Sci-Fi']",142032
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)","['Action', 'Comedy']",106936
7845,Tremors II: Aftershocks (1996),"['Comedy', 'Horror', 'Sci-Fi']",114720
7846,Tremors 3: Back to Perfection (2001),"['Comedy', 'Horror', 'Sci-Fi']",259685
7847,"Peanut Butter Solution, The (1985)","['Children', 'Fantasy']",89789
7878,Straight to Hell (1987),"['Comedy', 'Crime', 'Western']",94048
7879,Notorious C.H.O. (2002),['Comedy'],300274
7881,White Zombie (1932),['Horror'],23694
7883,I Walked with a Zombie (1943),"['Drama', 'Horror']",36027
7888,How to Succeed in Business Without Really Trying (1967),"['Comedy', 'Musical']",61791
7889,Pat Garrett and Billy the Kid (1973),['Western'],70518
7890,The Left Handed Gun (1958),"['Crime', 'Drama', 'Western']",51849
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)","['Drama', 'Horror', 'Sci-Fi']",58700
7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",['Action'],73756
7893,Return of the Street Fighter (Satsujin ken 2) (1974),"['Action', 'Crime', 'Drama']",73623
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)","['Action', 'Adventure', 'War', 'Western']",67140
7895,Bring Me the Head of Alfredo Garcia (1974),"['Crime', 'Drama', 'Thriller']",71249
7896,Ride the High Country (1962),"['Adventure', 'Drama', 'Western']",56412
7897,"Ballad of Cable Hogue, The (1970)","['Comedy', 'Western']",65446
7898,Junior Bonner (1972),"['Comedy', 'Drama', 'Western']",68786
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),['Action'],72913
7915,Samurai Fiction (SF: Episode One) (1998),"['Action', 'Adventure', 'Comedy']",170544
7916,Gidget (1959),['Comedy'],52847
7918,"Indian Runner, The (1991)",['Drama'],102116
7919,Drunken Angel (Yoidore tenshi) (1948),"['Drama', 'Film-Noir']",40979
7920,Desperate Living (1977),"['Comedy', 'Crime']",75936
7923,Rolling Thunder (1977),"['Action', 'Drama']",76637
7924,Stray Dog (Nora inu) (1949),"['Drama', 'Film-Noir', 'Thriller']",41699
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)","['Action', 'Adventure']",51808
7926,High and Low (Tengoku to jigoku) (1963),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",57565
7930,"People Under the Stairs, The (1991)","['Horror', 'Mystery', 'Thriller']",105121
7932,Dark Days (2000),['Documentary'],235327
7933,"Night in Casablanca, A (1946)",['Comedy'],38777
7934,Zelig (1983),['Comedy'],86637
7936,Shame (Skammen) (1968),"['Drama', 'War']",63611
7937,"Silence, The (Tystnaden) (1963)",['Drama'],57611
7938,Winter Light (Nattvardsgästerna) (1963),['Drama'],57358
7939,Through a Glass Darkly (Såsom i en spegel) (1961),['Drama'],55499
7940,"Magician, The (Ansiktet) (1958)",['Drama'],51365
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),"['Comedy', 'Romance']",48641
7942,Summer with Monika (Sommaren med Monika) (1953),"['Drama', 'Romance']",46345
7943,"Killers, The (1946)","['Crime', 'Film-Noir']",38669
7944,"Night of the Iguana, The (1964)","['Drama', 'Thriller']",58404
7949,"Yakuza, The (1975)",['Drama'],73918
7951,Nightbreed (1990),"['Fantasy', 'Horror']",100260
7976,Ken Park (2002),['Drama'],209077
7979,Monterey Pop (1968),"['Documentary', 'Musical']",64689
7980,"Bridge Too Far, A (1977)","['Action', 'Drama', 'War']",75784
7981,Infernal Affairs (Mou gaan dou) (2002),"['Crime', 'Drama', 'Thriller']",338564
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","['Drama', 'Horror', 'Mystery', 'Thriller']",365376
7983,Broadway Danny Rose (1984),['Comedy'],87003
7984,From Beyond (1986),"['Horror', 'Sci-Fi']",91083
7986,Robot Jox (1990),['Sci-Fi'],102800
7988,Space Truckers (1996),"['Comedy', 'Sci-Fi']",120199
7990,Rock 'N' Roll High School (1979),"['Comedy', 'Musical']",79813
7991,Death Race 2000 (1975),"['Action', 'Sci-Fi']",72856
7993,"Bucket Of Blood, A (1959)","['Comedy', 'Horror']",52655
8003,Bedlam (1946),"['Drama', 'Horror']",38343
8004,Planet of the Vampires (Terrore nello spazio) (1965),"['Horror', 'Sci-Fi']",59792
8007,Pure Country (1992),"['Drama', 'Musical', 'Romance']",105191
8008,Brigadoon (1954),"['Fantasy', 'Musical', 'Romance']",46807
8010,"Power of One, The (1992)",['Drama'],105159
8011,"Weather Underground, The (2002)",['Documentary'],343168
8012,Kikujiro (Kikujirô no natsu) (1999),"['Comedy', 'Drama']",199683
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",['Drama'],374546
8015,"Phantom Tollbooth, The (1970)","['Adventure', 'Animation', 'Children', 'Fantasy']",64806
8016,"Getaway, The (1972)","['Action', 'Crime', 'Drama', 'Thriller']",68638
8019,Dark Water (Honogurai mizu no soko kara) (2002),"['Drama', 'Horror', 'Mystery', 'Thriller']",308379
8024,"Thing Called Love, The (1993)","['Comedy', 'Drama', 'Romance']",108327
8033,How to Steal a Million (1966),"['Comedy', 'Crime', 'Romance']",60522
8039,Support Your Local Sheriff! (1969),"['Comedy', 'Western']",65051
8042,Mean Streets (1973),"['Crime', 'Drama']",70379
8043,Jack the Bear (1993),"['Comedy', 'Drama']",107247
8044,I Am a Fugitive from a Chain Gang (1932),"['Crime', 'Drama', 'Film-Noir']",23042
8045,Hamburger Hill (1987),"['Action', 'Drama', 'War']",93137
8056,Harper (1966),"['Crime', 'Drama', 'Mystery']",60490
8062,Dahmer (2002),"['Drama', 'Horror', 'Thriller']",285728
8092,Frankenstein Unbound (1990),"['Drama', 'Horror', 'Sci-Fi']",99612
8093,Shiri (Swiri) (1999),"['Action', 'Drama', 'Romance', 'Thriller']",192657
8094,Bad Day at Black Rock (1955),"['Drama', 'Thriller', 'Western']",47849
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),"['Action', 'Comedy']",180748
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),"['Action', 'Adventure', 'Thriller', 'War']",99399
8119,Crossroads (1986),['Drama'],90888
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",['Comedy'],366532
8123,Sammy and Rosie Get Laid (1987),"['Comedy', 'Drama']",93913
8125,Sunrise: A Song of Two Humans (1927),"['Drama', 'Romance']",18455
8126,Shock Corridor (1963),['Drama'],57495
8127,"First $20 Million Is Always the Hardest, The (2002)",['Comedy'],280674
8128,Au revoir les enfants (1987),['Drama'],92593
8130,"Girl Next Door, The (1999)",['Documentary'],189553
8131,Pursuit of Happiness (2001),"['Comedy', 'Romance']",243508
8132,Gladiator (1992),"['Action', 'Drama']",104346
8134,Wonderful Days (a.k.a. Sky Blue) (2003),"['Animation', 'Sci-Fi']",353014
8142,Dead or Alive: Hanzaisha (1999),"['Action', 'Crime']",221111
8143,Lola Montès (1955),['Drama'],48308
8147,Charly (1968),"['Drama', 'Sci-Fi']",62794
8149,"Atlantis, the Lost Continent (1961)","['Adventure', 'Sci-Fi']",54642
8153,Lust for Life (1956),['Drama'],49456
8154,"Dolce Vita, La (1960)",['Drama'],53779
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),"['Animation', 'Fantasy', 'Thriller']",193253
8158,Rush (1991),"['Crime', 'Drama']",102820
